mu	indicator
1.79079079079079	3438.18902878687
1.79269269269269	3223.24484716998
1.79459459459459	3030.30194128523
1.7964964964965	2856.21679605733
1.7983983983984	2698.41537208753
1.8003003003003	2554.76981834129
1.8022022022022	2423.50588462514
1.8041041041041	2303.13246709985
1.80600600600601	2192.38734558273
1.80790790790791	2090.19494157211
1.80980980980981	1995.63309822195
1.81171171171171	1907.90669911219
1.81361361361361	1826.32655971044
1.81551551551552	1750.29238569496
1.81741741741742	1679.27891468631
1.81931931931932	1612.82457541805
1.82122122122122	1550.52213949076
1.82312312312312	1492.0109735982
1.82502502502503	1436.97057787122
1.82692692692693	1385.11517098251
1.82882882882883	1336.18912753163
1.83073073073073	1289.96311602088
1.83263263263263	1246.23081570663
1.83453453453453	1204.80611149427
1.83643643643644	1165.53044462696
1.83833833833834	1128.24674821773
1.84024024024024	1092.81240093801
1.84214214214214	1059.10106482963
1.84404404404404	1026.99745262348
1.84594594594595	996.396150304306
1.84784784784785	967.200589780849
1.84974974974975	939.322144081688
1.85165165165165	912.679333915041
1.85355355355355	887.197124460467
1.85545545545546	862.806305802446
1.85735735735736	839.442941841953
1.85925925925926	817.047882274911
1.86116116116116	795.566325247205
1.86306306306306	774.947428239767
1.86496496496496	755.143960518997
1.86686686686687	736.111990259992
1.86876876876877	717.810603579895
1.87067067067067	700.201653216263
1.87257257257257	683.249530167976
1.87447447447447	666.920958197533
1.87637637637638	651.184807565447
1.87827827827828	636.011927234109
1.88018018018018	621.374991251538
1.88208208208208	607.24835937738
1.88398398398398	593.607951853
1.88588588588589	580.431132486236
1.88778778778779	567.696603984598
1.88968968968969	555.384312069096
1.89159159159159	543.475356455592
1.89349349349349	531.951910248511
1.8953953953954	520.797146454802
1.8972972972973	509.995169234643
1.8991991991992	499.530951727041
1.9011011011011	489.390277660905
1.903003003003	479.559688808861
1.9049049049049	470.026436002505
1.90680680680681	460.778432976149
1.90870870870871	451.804215357226
1.91061061061061	443.092901537159
1.91251251251251	434.634156455748
1.91441441441441	426.41815858254
1.91631631631632	418.4355689483
1.91821821821822	410.677502191594
1.92012012012012	403.135499989813
1.92202202202202	395.801506177414
1.92392392392392	388.667843479322
1.92582582582583	381.72719200879
1.92772772772773	374.972568898546
1.92962962962963	368.397309836019
1.93153153153153	361.995051165536
1.93343343343343	355.759713541973
1.93533533533534	349.68548669396
1.93723723723724	343.766814759853
1.93913913913914	337.998382961054
1.94104104104104	332.375104957889
1.94294294294294	326.892110863332
1.94484484484484	321.544736219369
1.94674674674675	316.328511406758
1.94864864864865	311.239151816659
1.95055055055055	306.272548740912
1.95245245245245	301.424760455307
1.95435435435435	296.692004041153
1.95625625625626	292.070647850527
1.95815815815816	287.557203907396
1.96006006006006	283.148321290091
1.96196196196196	278.840779497192
1.96386386386386	274.631482316747
1.96576576576577	270.517452156322
1.96766766766767	266.495824368901
1.96956956956957	262.563842310603
1.97147147147147	258.718852220147
1.97337337337337	254.958298703098
1.97527527527528	251.279720313274
1.97717717717718	247.680745354435
1.97907907907908	244.159088022829
1.98098098098098	240.712544571428
1.98288288288288	237.338989764121
1.98478478478478	234.036373608674
1.98668668668669	230.802717971637
1.98858858858859	227.636113756708
1.99049049049049	224.534717791505
1.99239239239239	221.49675027365
1.99429429429429	218.520492013519
1.9961961961962	215.604282036749
1.9980980980981	212.746515145249
2	209.945639736209
